mydata,1,1670739476860,1670739495142,2
mydata,1,1670739476860,1670739495142,2
mydata,1,1670739476860,1670739495142,2
mydata,1,1670739476860,1670739495142,2
mydata,1,1670739476864,1670739495142,2
mydata,1,1670739476866,1670739495142,2
mydata,1,1670739476866,1670739495142,2
mydata,1,1670739476867,1670739495142,2
mydata,2,1670739476860,1670739495142,2
mydata,3,1670739476860,1670739495142,2
mydata,1,1670739476868,1670739495144,1
mydata,1,1670739476868,1670739495144,1
mydata,1,1670739476868,1670739495144,1
mydata,1,1670739476874,1670739495144,1
mydata,1,1670739476875,1670739495144,1
mydata,1,1670739476875,1670739495144,1
mydata,1,1670739476876,1670739495144,1
mydata,1,1670739476876,1670739495144,1
mydata,2,1670739476865,1670739495144,1
mydata,3,1670739476860,1670739495144,1
mydata,1,1670739476877,1670739495145,1
mydata,1,1670739476879,1670739495145,1
mydata,1,1670739476879,1670739495145,1
mydata,1,1670739476879,1670739495145,1
mydata,1,1670739476879,1670739495145,1
mydata,1,1670739476879,1670739495145,1
mydata,1,1670739476881,1670739495145,1
mydata,1,1670739476883,1670739495145,1
mydata,2,1670739476865,1670739495145,1
mydata,3,1670739476860,1670739495145,1
mydata,1,1670739476883,1670739495146,0
mydata,1,1670739476883,1670739495146,0
mydata,1,1670739476883,1670739495146,0
mydata,1,1670739476884,1670739495146,0
mydata,1,1670739476884,1670739495146,0
mydata,1,1670739476884,1670739495146,0
mydata,1,1670739476884,1670739495146,0
mydata,1,1670739476884,1670739495146,0
mydata,2,1670739476867,1670739495146,0
mydata,3,1670739476866,1670739495146,0
mydata,1,1670739476884,1670739495147,0
mydata,1,1670739476884,1670739495147,0
mydata,1,1670739476884,1670739495147,0
mydata,1,1670739476884,1670739495147,0
mydata,1,1670739476885,1670739495147,0
mydata,1,1670739476885,1670739495147,0
mydata,1,1670739476885,1670739495147,0
mydata,1,1670739476885,1670739495147,0
mydata,2,1670739476868,1670739495147,0
mydata,3,1670739476867,1670739495147,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,1,1670739476887,1670739495148,0
mydata,2,1670739476872,1670739495148,0
mydata,3,1670739476870,1670739495148,0
mydata,1,1670739476887,1670739495149,0
mydata,1,1670739476887,1670739495149,0
mydata,1,1670739476887,1670739495149,0
mydata,1,1670739476888,1670739495149,0
mydata,1,1670739476888,1670739495149,0
mydata,1,1670739476888,1670739495149,0
mydata,1,1670739476888,1670739495149,0
mydata,1,1670739476889,1670739495149,0
mydata,2,1670739476876,1670739495149,0
mydata,3,1670739476879,1670739495149,0
mydata,1,1670739476889,1670739495149,1
mydata,1,1670739476890,1670739495149,1
mydata,1,1670739476893,1670739495149,1
mydata,1,1670739476893,1670739495149,1
mydata,1,1670739476893,1670739495149,1
mydata,1,1670739476895,1670739495149,1
mydata,1,1670739476895,1670739495149,1
mydata,1,1670739476896,1670739495149,1
mydata,2,1670739476877,1670739495149,1
mydata,3,1670739476879,1670739495149,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476896,1670739495150,1
mydata,1,1670739476897,1670739495150,1
mydata,1,1670739476898,1670739495150,1
mydata,2,1670739476877,1670739495150,1
mydata,3,1670739476883,1670739495150,1
mydata,1,1670739476898,1670739495151,1
mydata,1,1670739476898,1670739495151,1
mydata,1,1670739476900,1670739495151,1
mydata,1,1670739476901,1670739495151,1
mydata,1,1670739476902,1670739495151,1
mydata,1,1670739476902,1670739495151,1
mydata,1,1670739476902,1670739495151,1
mydata,1,1670739476902,1670739495151,1
mydata,2,1670739476879,1670739495151,1
mydata,3,1670739476884,1670739495151,1
mydata,1,1670739476902,1670739495152,1
mydata,1,1670739476903,1670739495152,1
mydata,1,1670739476904,1670739495152,1
mydata,1,1670739476904,1670739495152,1
mydata,1,1670739476904,1670739495152,1
mydata,1,1670739476904,1670739495152,1
mydata,1,1670739476906,1670739495152,1
mydata,1,1670739476907,1670739495152,1
mydata,2,1670739476879,1670739495152,1
mydata,3,1670739476885,1670739495152,1
mydata,1,1670739476907,1670739495153,1
mydata,1,1670739476907,1670739495153,1
mydata,1,1670739476907,1670739495153,1
mydata,1,1670739476908,1670739495153,1
mydata,1,1670739476908,1670739495153,1
mydata,1,1670739476908,1670739495153,1
mydata,1,1670739476908,1670739495153,1
mydata,1,1670739476910,1670739495153,1
mydata,2,1670739476879,1670739495153,1
mydata,3,1670739476885,1670739495153,1
mydata,1,1670739476910,1670739495154,0
mydata,1,1670739476911,1670739495154,0
mydata,1,1670739476911,1670739495154,0
mydata,1,1670739476911,1670739495154,0
mydata,1,1670739476914,1670739495154,0
mydata,1,1670739476914,1670739495154,0
mydata,1,1670739476914,1670739495154,0
mydata,1,1670739476914,1670739495154,0
mydata,2,1670739476881,1670739495154,0
mydata,3,1670739476885,1670739495154,0
mydata,1,1670739476914,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476915,1670739495155,0
mydata,1,1670739476916,1670739495155,0
mydata,2,1670739476883,1670739495155,0
mydata,3,1670739476890,1670739495155,0
mydata,1,1670739476919,1670739495156,0
mydata,1,1670739476922,1670739495156,0
mydata,1,1670739476923,1670739495156,0
mydata,1,1670739476925,1670739495156,0
mydata,1,1670739476925,1670739495156,0
mydata,1,1670739476925,1670739495156,0
mydata,1,1670739476925,1670739495156,0
mydata,1,1670739476925,1670739495156,0
mydata,2,1670739476883,1670739495156,0
mydata,3,1670739476916,1670739495156,0
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,1,1670739476927,1670739495156,1
mydata,2,1670739476883,1670739495156,1
mydata,3,1670739476921,1670739495156,1
mydata,1,1670739476927,1670739495157,1
mydata,1,1670739476927,1670739495157,1
mydata,1,1670739476927,1670739495157,1
mydata,1,1670739476927,1670739495157,1
mydata,1,1670739476927,1670739495157,1
mydata,1,1670739476930,1670739495157,1
mydata,1,1670739476930,1670739495157,1
mydata,1,1670739476931,1670739495157,1
mydata,2,1670739476883,1670739495157,1
mydata,3,1670739476921,1670739495157,1
mydata,1,1670739476931,1670739495158,1
mydata,1,1670739476931,1670739495158,1
mydata,1,1670739476932,1670739495158,1
mydata,1,1670739476935,1670739495158,1
mydata,1,1670739476935,1670739495158,1
mydata,1,1670739476937,1670739495158,1
mydata,1,1670739476937,1670739495158,1
mydata,1,1670739476937,1670739495158,1
mydata,2,1670739476884,1670739495158,1
mydata,3,1670739476922,1670739495158,1
mydata,1,1670739476937,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,1,1670739476939,1670739495159,1
mydata,2,1670739476884,1670739495159,1
mydata,3,1670739476927,1670739495159,1
mydata,1,1670739476940,1670739495160,0
mydata,1,1670739476941,1670739495160,0
mydata,1,1670739476941,1670739495160,0
mydata,1,1670739476941,1670739495160,0
mydata,1,1670739476943,1670739495160,0
mydata,1,1670739476944,1670739495160,0
mydata,1,1670739476944,1670739495160,0
mydata,1,1670739476944,1670739495160,0
mydata,2,1670739476884,1670739495160,0
mydata,3,1670739476927,1670739495160,0
mydata,1,1670739476944,1670739495161,0
mydata,1,1670739476944,1670739495161,0
mydata,1,1670739476945,1670739495161,0
mydata,1,1670739476945,1670739495161,0
mydata,1,1670739476945,1670739495161,0
mydata,1,1670739476946,1670739495161,0
mydata,1,1670739476947,1670739495161,0
mydata,1,1670739476948,1670739495161,0
mydata,2,1670739476885,1670739495161,0
mydata,3,1670739476930,1670739495161,0
mydata,1,1670739476948,1670739495161,1
mydata,1,1670739476948,1670739495161,1
mydata,1,1670739476948,1670739495161,1
mydata,1,1670739476952,1670739495161,1
mydata,1,1670739476952,1670739495161,1
mydata,1,1670739476952,1670739495161,1
mydata,1,1670739476953,1670739495161,1
mydata,1,1670739476954,1670739495161,1
mydata,2,1670739476885,1670739495161,1
mydata,3,1670739476935,1670739495161,1
mydata,1,1670739476954,1670739495162,1
mydata,1,1670739476954,1670739495162,1
mydata,1,1670739476954,1670739495162,1
mydata,1,1670739476956,1670739495162,1
mydata,1,1670739476956,1670739495162,1
mydata,1,1670739476956,1670739495162,1
mydata,1,1670739476956,1670739495162,1
mydata,1,1670739476958,1670739495162,1
mydata,2,1670739476885,1670739495162,1
mydata,3,1670739476937,1670739495162,1
mydata,1,1670739476958,1670739495163,1
mydata,1,1670739476960,1670739495163,1
mydata,1,1670739476961,1670739495163,1
mydata,1,1670739476962,1670739495163,1
mydata,1,1670739476963,1670739495163,1
mydata,1,1670739476965,1670739495163,1
mydata,1,1670739476965,1670739495163,1
mydata,1,1670739476967,1670739495163,1
mydata,2,1670739476887,1670739495163,1
mydata,3,1670739476937,1670739495163,1
mydata,1,1670739476967,1670739495164,1
mydata,1,1670739476968,1670739495164,1
mydata,1,1670739476969,1670739495164,1
mydata,1,1670739476969,1670739495164,1
mydata,1,1670739476970,1670739495164,1
mydata,1,1670739476972,1670739495164,1
mydata,1,1670739476972,1670739495164,1
mydata,1,1670739476972,1670739495164,1
mydata,2,1670739476887,1670739495164,1
mydata,3,1670739476939,1670739495164,1
mydata,1,1670739476972,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,1,1670739476973,1670739495165,0
mydata,2,1670739476888,1670739495165,0
mydata,3,1670739476940,1670739495165,0
mydata,1,1670739476974,1670739495166,0
mydata,1,1670739476974,1670739495166,0
mydata,1,1670739476975,1670739495166,0
mydata,1,1670739476976,1670739495166,0
mydata,1,1670739476977,1670739495166,0
mydata,1,1670739476977,1670739495166,0
mydata,1,1670739476977,1670739495166,0
mydata,1,1670739476979,1670739495166,0
mydata,2,1670739476888,1670739495166,0
mydata,3,1670739476943,1670739495166,0
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,1,1670739476979,1670739495166,1
mydata,2,1670739476893,1670739495166,1
mydata,3,1670739476944,1670739495166,1
mydata,1,1670739476980,1670739495167,1
mydata,1,1670739476980,1670739495167,1
mydata,1,1670739476980,1670739495167,1
